date,home_team,away_team,home_goals,away_goals,home_form_points_avg,home_form_goals_scored_avg,home_form_goals_conceded_avg,away_form_points_avg,away_form_goals_scored_avg,away_form_goals_conceded_avg,home_returning_from_break,away_returning_from_break,home_days_since_last_match,away_days_since_last_match,h2h_matches_found,h2h_home_win_rate,dc_home_win,dc_draw,dc_away_win,dc_over_2_5,dc_under_2_5
2024-06-10,Lyon,Nantes,2,0,2.0,2.0,1.6,0.2,0.4,1.6,0,0,5.0,66.0,1,0.5,0.6853707543558725,0.198662565458681,0.1159666801854468,0.5799983609765338,0.42000163902346643
2024-06-10,Brest,Le Havre,2,0,1.0,0.2,0.8,1.6,1.2,0.8,0,0,66.0,6.0,1,1.0,0.29059698617833546,0.39958851004455703,0.30981450377710773,0.1717479591452982,0.828252040854702
2024-06-10,Strasbourg,Lens,2,2,0.4,1.2,2.2,2.0,1.4,0.4,0,0,66.0,6.0,4,0.625,0.1922439436407703,0.25632266978666457,0.5514333865725651,0.4934573044061169,0.5065426955938832
2024-06-10,Reims,Montpellier,4,2,0.6,1.0,1.6,1.0,1.4,1.6,0,1,69.0,90.0,1,0.0,0.4971131055884126,0.2564862141600214,0.24640068025156603,0.548488810636435,0.45151118936356516
2024-06-10,Nice,Paris SG,1,1,1.4,1.4,1.4,2.2,1.4,0.6,0,0,69.0,6.0,4,0.375,0.25928046059245086,0.283597880633074,0.45712165877447514,0.45568567437815166,0.5443143256218484
2024-06-12,Auxerre,Paris SG,0,0,0.8,1.4,1.8,2.2,1.6,0.8,0,0,33.0,2.0,0,,0.0770637410916924,0.15456869178623245,0.768367567122075,0.6582824917679196,0.3417175082320802
2024-06-12,Lille,Brest,3,1,2.4,2.6,1.2,1.6,0.6,0.2,0,0,7.0,2.0,3,0.5,0.500938273982622,0.3299969085768021,0.1690648174405761,0.2628260372222073,0.7371739627777929
2024-07-04,Reims,Nice,0,0,1.2,1.6,1.6,1.0,0.8,1.4,0,0,24.0,24.0,5,0.4,0.3453631010695801,0.30531270296528973,0.3493241959651301,0.41990430976234305,0.5800956902376568
2024-07-04,Brest,Metz,4,3,1.6,0.8,0.6,1.2,1.6,1.4,0,0,22.0,90.0,2,1.0,0.49175301205441185,0.31207613437430465,0.19617085357128353,0.33429041246315433,0.6657095875368458
2024-07-04,Montpellier,Lorient,2,0,0.8,1.4,2.0,1.4,0.8,1.0,0,1,24.0,90.0,2,0.75,0.4690657927169721,0.24082538440759418,0.2901088228754338,0.6566659460405078,0.34333405395949224
2024-07-04,Nantes,Lyon,1,3,0.2,0.2,1.4,2.4,2.2,1.4,0,0,24.0,24.0,2,0.25,0.1951134173344445,0.260715080889342,0.5441715017762134,0.4964936335010013,0.5035063664989986
2024-07-04,Monaco,Rennes,1,0,1.4,1.6,1.2,1.2,1.4,2.2,0,0,55.0,55.0,2,1.0,0.6746508988316701,0.20546136310574806,0.11988773806258196,0.5770795566629591,0.42292044333704093
2024-07-04,Toulouse,Strasbourg,0,0,1.8,1.6,1.4,0.4,1.2,2.2,0,0,55.0,24.0,2,0.0,0.6047925943172303,0.21829761474101064,0.17690979094175902,0.6356120928567398,0.3643879071432602
2024-07-12,Angers,Lyon,0,3,1.4,0.8,1.4,2.4,2.0,1.4,1,0,90.0,8.0,3,0.0,0.2020104053589878,0.24817183743574994,0.5498177572052622,0.566668392196782,0.43333160780321794
2024-07-12,Nice,Le Havre,2,1,1.2,0.6,0.6,1.6,1.2,1.0,0,0,8.0,32.0,0,,0.518876731712672,0.3116762779853042,0.1694469903020239,0.32266071060911516,0.6773392893908848
2024-07-12,Monaco,Toulouse,2,0,2.0,1.8,1.0,1.4,1.2,1.2,0,0,8.0,8.0,3,0.6666666666666666,0.5382194347972837,0.269550886488796,0.19222967871392016,0.4766712215739872,0.5233287784260128
2024-08-03,Nice,Montpellier,1,2,1.2,0.8,0.8,1.4,1.6,1.6,0,0,22.0,30.0,5,0.4,0.6092833766673046,0.228273211995964,0.1624434113367315,0.5857361137543476,0.4142638862456524
2024-08-11,Marseille,Auxerre,1,3,1.4,1.8,1.4,0.8,1.2,1.6,1,0,90.0,60.0,1,1.0,0.7527037039785792,0.1715759746052152,0.07572032141620558,0.5985299282623092,0.4014700717376907
2024-08-12,Strasbourg,Reims,0,0,0.6,1.0,1.8,0.8,1.2,1.4,0,0,39.0,39.0,4,0.375,0.32848039820763475,0.2869087956179904,0.38461080617437493,0.5021500362083703,0.4978499637916297
2024-08-12,Lens,Montpellier,2,0,2.2,1.8,0.6,1.8,1.6,1.4,0,0,63.0,9.0,2,0.25,0.6423423723412187,0.21779890483327716,0.1398587228255042,0.5872531150278568,0.41274688497214324
2024-08-12,Nantes,Rennes,1,0,0.2,0.4,1.8,0.6,1.0,2.2,0,0,39.0,39.0,5,0.3,0.2967379533380444,0.32502918034696965,0.37823286631498587,0.3636473796195124,0.6363526203804876
2024-08-12,St Etienne,Marseille,0,2,1.4,1.8,2.2,0.8,1.0,1.8,1,0,90.0,1.0,4,0.25,0.2895279386101186,0.2723389853987235,0.43813307599115797,0.545654928537952,0.45434507146204794
2024-09-02,Marseille,Metz,1,1,0.8,1.0,1.6,1.2,2.2,2.0,0,0,21.0,60.0,1,0.5,0.7490224098897017,0.1616386948948322,0.08933889521546601,0.6926145548337594,0.30738544516624045
2024-09-03,Lorient,Lyon,0,2,1.2,0.8,1.4,3.0,2.6,0.8,0,0,61.0,53.0,5,0.4,0.24123756168903776,0.24266444098733486,0.5160979973236273,0.6383644849673749,0.36163551503262503
2024-09-03,Lens,Brest,1,0,2.2,2.0,0.6,1.6,1.4,1.2,0,0,22.0,61.0,3,0.5,0.5794475110804562,0.2895472405018109,0.1310052484177329,0.3418700993177515,0.6581299006822485
2024-09-11,Strasbourg,Monaco,1,3,0.8,1.0,1.4,2.6,2.0,0.6,0,0,30.0,61.0,4,0.375,0.1949280366722519,0.26079011619312087,0.5442818471346274,0.5181311325335631,0.4818688674664369
2024-09-11,Lens,Nantes,3,2,2.2,1.6,0.6,0.8,0.6,1.4,0,0,8.0,30.0,2,0.5,0.6850364696362672,0.23481190394332516,0.08015162642040774,0.39165585225699334,0.6083441477430067
2024-09-11,Angers,Paris SG,2,4,1.4,0.8,1.6,1.8,1.0,0.6,0,1,61.0,90.0,3,0.0,0.08751699201765452,0.2104702395769771,0.7020127684053685,0.49305860599893536,0.5069413940010646
2024-10-02,Lens,Strasbourg,3,1,2.2,1.8,1.0,0.6,0.8,1.6,0,0,21.0,21.0,5,0.4,0.6719139433390116,0.21591851651266003,0.11216754014832847,0.5350019574007627,0.4649980425992375
2024-10-02,Paris SG,Lille,3,1,1.8,1.4,0.8,2.4,3.0,1.4,0,1,21.0,90.0,3,0.6666666666666666,0.5466069935099891,0.26377666082322787,0.189616345666783,0.49662191890255725,0.5033780810974429
2024-10-03,Lille,Rennes,2,2,1.8,2.4,2.0,0.6,0.8,2.0,0,0,1.0,52.0,4,0.875,0.6024191133860706,0.24768722074108687,0.14989366587284256,0.49620636189565664,0.5037936381043434
2024-10-03,Paris SG,Reims,2,2,1.8,1.8,1.0,1.0,1.2,1.2,0,0,1.0,52.0,2,0.75,0.6464138441922744,0.23031673919618736,0.12326941661153815,0.5074455360263235,0.4925544639736764
2024-10-03,Le Havre,Toulouse,1,0,1.0,1.2,1.4,1.4,1.0,1.2,0,0,83.0,83.0,1,1.0,0.3179997995019477,0.32863733256856276,0.35336286792948957,0.35803634321209565,0.6419636567879043
2024-10-03,Metz,Clermont,1,0,0.8,1.8,2.0,0.8,0.8,2.8,0,1,31.0,90.0,0,,0.45283016701692796,0.26524471125713533,0.28192512172593653,0.5715562140946016,0.42844378590539833
2024-10-03,Strasbourg,Monaco,0,1,0.6,0.8,1.6,3.0,2.4,0.6,0,0,1.0,22.0,5,0.3,0.17573881599288002,0.24418633631695388,0.5800748476901662,0.5500086330781868,0.4499913669218132
2024-10-03,Marseille,Nantes,2,0,1.0,1.2,1.6,0.8,0.8,1.6,0,0,31.0,22.0,4,0.875,0.6460766430265379,0.2397871106655618,0.11413624630790026,0.45427541102323077,0.5457245889767691
2024-10-05,Nice,Le Havre,1,0,1.2,0.8,0.8,1.4,1.2,1.2,0,0,63.0,2.0,1,1.0,0.4804374307802425,0.3167508106167936,0.20281175860296408,0.31798535435049147,0.6820146456495088
2024-10-05,Brest,Reims,1,1,1.4,1.4,1.4,1.2,1.6,1.4,0,0,32.0,2.0,2,0.25,0.31434167137436914,0.3387799882982537,0.3468783403273773,0.3034390329778334,0.6965609670221666
2024-10-11,Lyon,St Etienne,1,0,3.0,2.8,0.8,1.4,1.4,1.4,0,0,38.0,60.0,4,0.625,0.6906056575679544,0.18095731767309228,0.12843702475895322,0.692028892120979,0.30797110787902093
2024-10-11,Nice,Lille,2,2,1.6,1.0,0.8,1.4,2.2,2.2,0,0,6.0,8.0,2,0.25,0.4134661469338642,0.3003011708327666,0.28623268223336923,0.4174209163959926,0.5825790836040073
2024-10-11,Le Havre,Reims,0,3,0.8,0.6,1.2,1.4,1.4,1.0,0,0,6.0,6.0,0,,0.32447988727250127,0.3464944965375112,0.3290256161899876,0.2854911831933676,0.7145088168066326
2024-10-11,Montpellier,Brest,3,1,1.2,1.2,1.6,1.4,1.6,1.6,0,0,60.0,6.0,3,0.6666666666666666,0.4274950886156885,0.28707405040400735,0.28543086098030407,0.46360609295857164,0.5363939070414283
2024-10-11,Rennes,Toulouse,0,2,0.8,1.2,1.6,0.8,0.8,1.4,0,0,8.0,8.0,2,0.5,0.33102245857914103,0.2955251030840077,0.37345243833685116,0.44547821048105685,0.5545217895189432
2024-11-02,Lorient,Reims,2,0,1.2,0.8,1.6,1.4,1.2,0.6,0,0,60.0,22.0,3,0.3333333333333333,0.259666141339971,0.2877334476685068,0.45260041099152215,0.4417455057874298,0.5582544942125702
2024-11-02,Clermont,Brest,1,1,0.2,0.6,3.0,0.8,1.4,2.2,0,0,30.0,22.0,2,0.0,0.29646466999576326,0.333323435116337,0.37021189488789974,0.3131824396052828,0.6868175603947172
2024-11-02,Le Havre,Rennes,0,1,0.6,0.4,1.6,0.2,0.6,1.6,0,0,22.0,22.0,0,,0.3731530910452146,0.32836161700426136,0.29848529195052403,0.32741739694535643,0.6725826030546436
2024-11-02,Toulouse,Nantes,1,2,0.8,0.6,1.0,0.6,0.8,2.0,0,0,22.0,30.0,1,0.0,0.5958088165171236,0.2614382475974554,0.14275293588542112,0.40639573277578356,0.5936042672242164
2024-11-02,Montpellier,Lyon,1,2,1.8,1.8,1.6,3.0,2.2,0.2,0,0,22.0,22.0,1,0.0,0.28346909042892093,0.22547794865081178,0.4910529609202674,0.7039258520730213,0.2960741479269788
2024-11-02,Nice,Monaco,2,3,1.6,1.2,1.0,3.0,1.8,0.4,0,0,22.0,30.0,4,0.25,0.30671053571888107,0.3107940604251761,0.38249540385594283,0.38253542253712725,0.6174645774628729
2024-12-01,Marseille,Strasbourg,1,1,1.4,1.4,1.4,0.4,0.4,1.4,0,0,59.0,59.0,3,0.8333333333333334,0.6478732031660078,0.21702652549616064,0.13510027133783156,0.5510074410468415,0.44899255895315854
2024-12-04,Metz,Lens,2,1,0.8,1.6,2.0,2.6,2.2,1.0,0,0,62.0,63.0,0,,0.16139321229154382,0.23556020222822208,0.6030465854802343,0.536123310282235,0.463876689717765
2024-12-05,Strasbourg,Metz,2,1,0.4,0.6,1.6,1.4,1.8,1.8,0,0,4.0,1.0,3,0.5,0.42979752024574963,0.2606738176482766,0.3095286621059739,0.577376812958485,0.422623187041515
2024-12-05,Rennes,Lens,1,1,0.8,0.6,1.2,2.4,2.0,1.0,0,0,33.0,1.0,5,0.2,0.21417543530504163,0.28411868825964837,0.5017058764353098,0.4278539620656459,0.572146037934354
2024-12-05,Paris SG,Toulouse,1,3,1.8,2.0,1.2,0.8,0.6,1.0,0,0,63.0,33.0,1,1.0,0.6465735092945005,0.2180740207802532,0.13535246992524644,0.5544310484201485,0.44556895157985166
2024-12-05,Nantes,Lille,1,2,1.2,1.2,1.8,1.0,2.2,2.4,0,0,33.0,55.0,4,0.125,0.21017841768578094,0.27483051267553915,0.5149910696386798,0.4556237111693774,0.5443762888306225
2024-12-05,Montpellier,Monaco,0,2,1.8,1.6,1.2,3.0,2.0,0.6,0,0,33.0,33.0,3,0.3333333333333333,0.21456190065764355,0.23262592292521628,0.5528121764171402,0.6210658279974638,0.37893417200253626
2024-12-05,Marseille,Lorient,3,1,1.6,1.4,1.0,1.2,0.8,1.4,0,0,4.0,33.0,3,0.8333333333333334,0.5907237540717459,0.24803581847902945,0.16124042744922465,0.48847947512027184,0.5115205248797282
2024-12-05,Clermont,Lyon,0,1,0.4,0.6,2.2,3.0,2.2,0.4,0,0,33.0,33.0,1,1.0,0.1529672028940935,0.2293609970943627,0.6176718000115436,0.5444579586510989,0.455542041348901
2025-01-02,Lille,St Etienne,4,1,1.6,2.0,1.8,1.2,1.4,1.6,0,0,28.0,83.0,1,0.5,0.5972459210162901,0.2394540581700705,0.1633000208136393,0.526085872807826,0.4739141271921739
2025-01-02,Brest,Paris SG,2,5,1.0,1.4,1.8,1.6,2.0,1.6,0,0,61.0,28.0,4,0.0,0.1773051201491285,0.26186222819338123,0.5608326516574903,0.4652804247899308,0.5347195752100693
2025-01-02,Monaco,Auxerre,4,2,3.0,2.2,0.6,1.4,1.6,1.2,0,1,28.0,90.0,1,1.0,0.7453416636001557,0.17001515811610216,0.08464317828374236,0.6198779785563725,0.38012202144362767
2025-01-03,St Etienne,Nice,1,3,1.2,1.2,1.6,1.4,1.6,1.6,0,0,1.0,62.0,2,0.5,0.23020433870907048,0.27362890743585905,0.4961667538550706,0.48664668842749337,0.5133533115725066
2025-01-03,Lens,Le Havre,3,4,2.0,1.8,1.2,0.6,0.4,1.4,0,0,29.0,62.0,1,0.5,0.6095344385471232,0.2768791406510423,0.11358642080183444,0.32861199212142206,0.671388007878578
2025-01-03,Paris SG,Lille,4,1,2.0,3.0,2.0,1.6,2.2,1.8,0,0,1.0,1.0,4,0.75,0.5536652146237084,0.22542060537934597,0.22091417999694554,0.6648117359239005,0.3351882640760996
2025-02-02,Angers,Le Havre,1,1,1.4,1.0,1.6,1.2,1.0,1.6,1,0,90.0,30.0,1,1.0,0.29942207572608176,0.3124550679984725,0.38812285627544585,0.3790964706316374,0.6209035293683626
2025-02-02,Reims,Nantes,1,2,1.2,1.2,1.0,1.2,1.2,1.6,1,0,90.0,59.0,4,1.0,0.5571380827114539,0.2779670031798191,0.16489491410872692,0.3901350035157917,0.6098649964842081
2025-02-02,Rennes,Strasbourg,1,0,1.0,0.8,1.2,0.8,1.0,1.8,0,0,59.0,59.0,2,1.0,0.42500350319003966,0.2924832292476328,0.2825132675623276,0.44055030822657276,0.5594496917734273
2025-02-02,Marseille,Lyon,3,2,2.2,1.8,0.6,3.0,1.8,0.2,0,0,59.0,59.0,5,0.4,0.39302042256556924,0.28061650851593256,0.32636306891849826,0.49849820668435557,0.5015017933156444
2025-02-02,Toulouse,Nice,1,1,1.2,1.2,1.2,1.4,1.8,1.6,0,0,59.0,30.0,2,0.75,0.384956228655127,0.2986482643310432,0.31639550701382985,0.4294236574131456,0.5705763425868543
2025-02-03,Angers,Toulouse,0,4,1.0,1.0,1.8,1.4,1.4,1.0,0,0,1.0,1.0,1,0.0,0.19908741959973414,0.2785625530268447,0.5223500273734212,0.43338820558179714,0.566611794418203
2025-02-03,Auxerre,Strasbourg,0,1,1.4,2.0,1.6,0.8,0.8,1.4,0,0,32.0,1.0,0,,0.42478915304371456,0.26289109772932506,0.3123197492269604,0.5711789377200314,0.42882106227996863
2025-02-03,Marseille,Nantes,2,0,2.2,2.0,1.0,1.2,1.4,1.8,0,0,1.0,1.0,5,0.9,0.6265942233826971,0.23746263838408918,0.1359431382332135,0.4844094181823599,0.5155905818176398
2025-02-03,Lyon,Brest,2,1,2.4,1.6,0.8,0.4,1.0,2.2,0,0,1.0,32.0,2,0.5,0.6304591525864518,0.22772540354909654,0.14181544386445163,0.5318229800586727,0.46817701994132743
2025-02-03,Montpellier,Rennes,0,4,1.2,1.2,1.6,1.6,1.0,1.0,0,0,60.0,1.0,3,0.0,0.42669192890482754,0.2766411408231413,0.2966669302720313,0.5108197807548239,0.4891802192451763
2025-02-05,Nice,Reims,1,0,1.6,1.8,1.4,1.0,1.4,1.4,0,0,3.0,3.0,5,0.6,0.4534674550260738,0.2919981880774923,0.25453435689643383,0.41092860267085457,0.5890713973291454
2025-03-01,Nice,Rennes,3,2,1.6,1.8,1.4,2.0,1.4,0.6,0,0,24.0,26.0,5,0.7,0.48823224902816764,0.2854028731709126,0.22636487780091955,0.4048498284636093,0.5951501715363906
2025-03-05,St Etienne,Monaco,1,3,0.6,1.0,2.2,3.0,2.6,1.0,0,0,61.0,62.0,1,1.0,0.11638720552409056,0.18497809272596308,0.6986347017499464,0.6169193399114914,0.38308066008850855
2025-03-05,Strasbourg,Paris SG,2,1,1.4,0.8,0.8,2.0,3.0,1.8,0,0,30.0,61.0,2,0.0,0.14940254082673488,0.20445669580623482,0.6461407633670304,0.6080264279590367,0.3919735720409633
2025-03-05,Toulouse,Rennes,2,1,2.0,2.2,0.8,2.0,1.8,0.8,0,0,30.0,4.0,3,0.6666666666666666,0.516135494468863,0.2645609202277358,0.219303585303401,0.4696673748316077,0.5303326251683922
2025-04-01,Lyon,Montpellier,1,0,2.4,1.6,1.0,0.6,0.8,2.2,0,0,57.0,57.0,2,1.0,0.6705852884082717,0.18240888079424292,0.14700583079748536,0.7005248453788625,0.29947515462113766
2025-04-01,St Etienne,Reims,3,1,0.0,0.6,2.6,0.8,1.0,1.2,0,0,27.0,55.0,3,0.0,0.2452110451778459,0.26365878024782025,0.49113017457433394,0.49528334224599296,0.5047166577540071
2025-04-01,Lille,Nantes,1,1,1.6,2.2,2.0,1.2,1.0,1.6,0,0,88.0,57.0,5,0.9,0.6182653712743702,0.22856271915856688,0.15317190956706297,0.5158106787144264,0.4841893212855737
2025-04-04,Nice,Nantes,1,2,2.0,2.0,1.4,1.4,1.2,1.4,0,0,34.0,3.0,5,0.7,0.5902087602964078,0.2535950756752496,0.15619616402834274,0.4289166015657219,0.571083398434278
2025-04-05,Brest,Montpellier,1,0,0.4,1.2,2.4,0.6,0.8,2.0,0,0,61.0,4.0,4,0.25,0.4053729627023832,0.2760126604608174,0.3186143768367995,0.48386980858177014,0.5161301914182298
2025-04-05,Lyon,Lens,1,2,2.4,1.6,1.0,1.4,2.2,2.0,0,1,4.0,90.0,5,0.4,0.4300737954726569,0.2621865130896388,0.30773969143770424,0.5359899467157478,0.46401005328425204
2025-04-05,Lille,Marseille,1,1,1.6,2.0,1.8,2.6,2.2,0.8,0,0,4.0,61.0,5,0.7,0.3610995262742633,0.26616144581608225,0.3727390279096544,0.5305517399193429,0.469448260080657
2025-04-05,Auxerre,Le Havre,1,2,0.8,1.2,1.8,0.8,1.0,1.8,0,0,61.0,62.0,1,0.0,0.35418088593521113,0.28843196353136985,0.3573871505334189,0.44094480311899514,0.5590551968810048
2025-04-05,Nantes,Angers,0,1,1.4,1.2,1.4,0.4,0.8,2.6,0,0,1.0,61.0,3,0.5,0.5262848314838062,0.27404088783635167,0.199674280679842,0.41488298845821436,0.5851170115417856
2025-05-01,Strasbourg,Auxerre,3,1,2.0,1.2,0.8,0.8,1.2,1.6,0,0,57.0,26.0,1,1.0,0.4936080131039178,0.2591734933801377,0.24721849351594438,0.49643968854705744,0.5035603114529423
2025-05-01,Angers,Brest,2,0,0.8,0.8,2.4,0.8,1.2,2.2,0,0,26.0,26.0,1,0.5,0.28562519562890565,0.30460376780801846,0.4097710365630758,0.3591884095854807,0.6408115904145193
2025-05-01,Lens,Toulouse,0,1,1.4,2.0,1.8,2.0,2.2,1.0,0,0,26.0,57.0,1,1.0,0.42980658082919854,0.2688889453811633,0.30130447378963804,0.490330893079694,0.5096691069203059
2025-05-01,Marseille,Le Havre,5,1,2.2,2.0,1.0,1.4,1.4,1.8,0,0,26.0,26.0,1,1.0,0.5750130589662774,0.25010799658719063,0.17487894444653196,0.4526506768134427,0.5473493231865573
2025-05-04,Brest,Monaco,2,1,0.8,1.0,2.0,3.0,2.6,1.0,0,0,3.0,60.0,3,0.3333333333333333,0.14619814676513823,0.2344817046804187,0.619320148554443,0.45203763909492145,0.5479623609050784
2025-05-04,Lyon,Lille,2,1,1.8,1.4,1.2,1.6,1.8,1.6,0,0,29.0,29.0,5,0.5,0.4628513243436278,0.24359110793705427,0.29355756771931807,0.5795197080759744,0.42048029192402564
2025-05-04,Paris SG,Angers,1,0,1.4,2.6,2.0,1.4,1.2,1.8,0,0,60.0,3.0,4,1.0,0.7993253224577652,0.12960903158752354,0.0710656459547113,0.7022594899443007,0.29774051005569935
2025-06-04,Reims,Strasbourg,0,1,0.6,1.0,1.6,2.4,1.6,0.8,0,0,64.0,34.0,5,0.6,0.43263051480161435,0.28287524814528947,0.2844942370530961,0.4123497921857952,0.5876502078142047
2025-06-04,Montpellier,Le Havre,0,2,0.0,0.2,2.0,1.4,1.6,2.2,0,0,60.0,34.0,1,0.0,0.42270236690788554,0.2546574097591205,0.3226402233329941,0.537303716557114,0.46269628344288616
2025-06-04,Marseille,Toulouse,3,2,2.6,2.8,1.0,2.6,2.2,0.6,0,0,34.0,34.0,1,1.0,0.44492501295611303,0.2682766233200504,0.28679836372383677,0.466848040806937,0.5331519591930631
2025-06-04,Lens,St Etienne,1,0,0.8,1.4,1.8,0.6,1.2,2.4,0,0,34.0,64.0,2,1.0,0.6749080035471104,0.18372612575110217,0.14136587070178733,0.6486038548901881,0.3513961451098119
2025-06-04,Rennes,Auxerre,0,1,1.4,1.8,1.2,0.6,1.4,2.2,1,0,90.0,34.0,3,0.5,0.5896298327873374,0.22120152312532673,0.18916864408733586,0.567726506160926,0.4322734938390739
2025-07-02,Paris SG,Monaco,4,1,1.8,2.4,1.6,2.4,2.6,1.4,0,0,59.0,59.0,4,0.5,0.4465178204728643,0.2289106833930608,0.3245714961340749,0.6180684817068063,0.38193151829319383
2025-07-02,Nantes,Brest,0,2,1.4,1.0,1.2,1.2,1.2,2.0,0,0,88.0,59.0,4,0.5,0.3771717323322328,0.3025895676810756,0.32023869998669163,0.32619905322092024,0.6738009467790799
2025-07-03,Toulouse,Monaco,1,1,2.0,2.0,1.0,1.8,2.2,1.8,0,0,29.0,1.0,4,0.25,0.3839248944465776,0.24519278944355605,0.37088231610986644,0.5514271492202142,0.4485728507797858
2025-08-02,St Etienne,Rennes,0,2,0.6,1.2,2.4,1.2,1.6,1.2,0,0,59.0,59.0,2,0.0,0.34504157258096774,0.2548302995382872,0.40012812788074503,0.5159509404844929,0.4840490595155072
2025-08-02,Nice,Lens,2,0,2.0,1.8,1.2,1.4,1.4,1.4,1,0,90.0,59.0,2,0.5,0.36238314121291754,0.2729208954042725,0.36469596338280985,0.4418823618461022,0.5581176381538978
2025-08-02,Lille,Le Havre,1,2,1.0,1.6,1.8,2.0,2.0,2.0,0,0,90.0,59.0,1,1.0,0.5636266578682162,0.2252857804893993,0.21108756164238432,0.5544570063675633,0.44554299363243655
2025-08-03,Rennes,Paris SG,1,4,1.2,1.8,1.2,2.4,3.0,1.2,0,0,1.0,32.0,5,0.3,0.20396325352353983,0.21577292981955734,0.5802638166569027,0.5881791101494054,0.41182088985059484
2025-08-03,Lille,Montpellier,1,0,0.4,1.0,2.0,0.0,0.0,2.0,0,0,1.0,60.0,4,0.875,0.6213220194572948,0.2019039924968526,0.1767739880458524,0.6098035562264175,0.39019644377358254
2025-08-03,Marseille,Lens,0,1,2.6,2.8,1.2,1.2,1.2,1.6,0,0,60.0,1.0,3,0.16666666666666666,0.4816633509756195,0.24855807209982198,0.2697785769245583,0.5111433950141011,0.48885660498589883
2025-09-02,Lyon,Reims,4,0,1.8,1.6,1.4,0.0,0.4,1.8,1,0,90.0,90.0,3,0.16666666666666666,0.5550645309240713,0.2323603137880666,0.21257515528786203,0.5006794461212812,0.49932055387871876
2025-09-02,Auxerre,Toulouse,2,2,0.6,1.0,2.0,2.0,2.0,1.0,0,0,90.0,61.0,2,0.0,0.19457431595591176,0.21967275769676745,0.5857529263473207,0.5315122123524048,0.46848778764759513
2025-09-02,Strasbourg,Montpellier,2,0,2.4,1.4,0.6,0.0,0.0,1.8,0,0,90.0,30.0,4,0.5,0.5075148884169738,0.24787638983520985,0.24460872174781662,0.46952403336484994,0.5304759666351502
2025-09-02,Angers,Marseille,0,2,1.4,0.8,1.2,2.0,2.2,1.0,1,0,90.0,30.0,3,0.16666666666666666,0.16761442161034792,0.22076954545782637,0.6116160329318256,0.4862845982217527,0.5137154017782474
2025-09-03,Nice,Lyon,0,2,2.0,1.6,1.0,2.4,2.0,0.8,0,0,32.0,1.0,5,0.5,0.3705533945536446,0.24722277022657596,0.38222383521977943,0.5329116609535965,0.4670883390464035
2025-09-03,Reims,Auxerre,0,2,0.0,0.4,2.2,0.8,1.0,1.6,0,0,1.0,1.0,1,0.5,0.4535219949757243,0.2527216885239524,0.29375631650032324,0.4875550387726272,0.5124449612273729
2025-09-03,Brest,Angers,2,0,1.8,1.2,1.0,1.2,0.6,1.4,0,0,63.0,1.0,2,0.25,0.4858648062685798,0.2875955633961445,0.22653963033527558,0.32986950303314794,0.6701304969668519
2025-09-03,Le Havre,St Etienne,1,1,2.0,1.6,1.6,0.6,1.0,2.0,0,0,32.0,32.0,0,,0.5695305787624956,0.2197430014488824,0.2107264197886221,0.5587163683826398,0.44128363161736034
2025-09-03,Nantes,Strasbourg,0,1,0.8,0.6,1.4,3.0,1.8,0.4,0,0,63.0,1.0,5,0.3,0.2901863853953333,0.2885488042540499,0.42126481035061686,0.35689584485059705,0.643104155149403
2025-10-01,Auxerre,Lille,0,0,1.4,1.4,1.4,1.0,1.0,1.2,0,0,28.0,59.0,1,0.0,0.29195742893003407,0.23505270709409606,0.4729898639758699,0.5690075961353652,0.43099240386463467
2025-10-01,Nantes,Monaco,2,2,0.8,0.6,1.2,1.4,2.0,2.0,0,0,28.0,90.0,4,0.375,0.16039521745519086,0.22151803113956284,0.6180867514052464,0.48010232095330496,0.519897679046695
2025-10-05,Brest,Lille,2,0,2.4,1.4,0.6,1.0,0.8,1.0,0,0,32.0,4.0,4,0.375,0.30513513702057893,0.28056073605176973,0.4143041269276512,0.40434724615474815,0.5956527538452516
2025-10-05,Le Havre,Marseille,1,3,2.0,1.6,1.6,2.0,2.2,1.0,0,0,32.0,33.0,2,0.0,0.22885701656357152,0.23386192640114553,0.5372810570352828,0.53750715728262,0.4624928427173798
2025-10-05,Auxerre,Nantes,1,1,1.6,1.2,1.0,0.8,0.8,1.4,0,0,4.0,4.0,1,0.0,0.4531726379777057,0.2775270579112444,0.2693003041110499,0.40038930254082866,0.5996106974591713
2025-10-05,Monaco,Lyon,2,0,1.0,1.6,2.0,2.4,2.0,0.6,0,0,4.0,32.0,4,0.5,0.39934965707005876,0.23393136520885774,0.3667189777210834,0.6178021427536651,0.3821978572463349
2025-10-05,Montpellier,Paris SG,1,4,0.0,0.0,1.4,2.4,2.8,1.0,0,0,33.0,63.0,5,0.0,0.10457971214468431,0.14872672507270565,0.7466935627826099,0.7000232943312498,0.2999767056687502
2025-10-05,Reims,St Etienne,0,2,0.0,0.2,2.2,0.8,1.0,1.6,0,0,32.0,32.0,4,0.75,0.4497560289544344,0.265600399925734,0.28464357111983174,0.45093370945502137,0.5490662905449788
2025-10-05,Angers,Strasbourg,2,1,1.2,0.6,1.0,3.0,1.8,0.4,0,0,32.0,32.0,3,0.6666666666666666,0.22178219540405258,0.2892530560181841,0.48896474857776334,0.33645221343352705,0.663547786566473
